local_queryID,time(ms),recall,mrr
0,1.719,0.5,0.0
1,1.16,0.4,0.0
2,1.086,0.7,0.0
3,1.171,0.4,1.0
4,1.103,0.6,1.0
5,1.123,0.6,0.0
6,0.965,0.6,0.0
7,1.011,0.6,0.0
8,1.085,0.6,0.0
9,1.032,0.6,0.0
10,0.922,0.5,1.0
11,1.067,0.3,1.0
12,1.097,0.5,1.0
13,0.943,0.6,1.0
14,0.984,0.4,1.0
15,1.053,0.6,1.0
16,0.983,0.3,0.0
17,1.008,0.6,1.0
18,0.929,0.5,1.0
19,0.998,0.4,0.0
20,0.907,0.3,0.0
21,0.97,0.4,0.0
22,1.0,0.5,1.0
23,0.955,0.6,1.0
24,1.041,0.3,0.0
25,1.313,0.8,1.0
26,0.989,0.2,0.0
27,1.026,0.3,1.0
28,0.889,0.5,0.0
29,0.801,0.6,1.0
30,0.845,0.5,0.0
31,0.723,0.7,1.0
32,0.86,0.6,1.0
33,0.817,0.0,0.0
34,0.776,0.1,0.0
35,0.816,0.7,0.0
36,0.828,0.4,0.0
37,0.801,0.6,0.0
38,0.81,0.3,0.0
39,0.698,0.4,1.0
40,0.829,0.4,1.0
41,0.839,0.7,1.0
42,0.721,0.0,0.0
43,0.763,0.5,0.0
44,0.806,0.6,0.0
45,0.87,0.5,1.0
46,0.899,0.2,0.0
47,0.994,0.7,0.0
48,0.801,0.3,1.0
49,0.846,0.4,0.0
50,0.901,0.4,1.0
51,0.788,0.5,0.0
52,0.728,0.5,1.0
53,0.767,0.5,1.0
54,0.777,0.2,0.0
55,0.67,0.3,0.0
56,0.77,0.2,0.0
57,0.725,0.4,0.0
58,0.707,0.7,1.0
59,0.702,0.3,1.0
60,0.696,0.7,1.0
61,0.853,0.2,0.0
62,0.723,0.3,0.0
63,0.723,0.7,1.0
64,0.888,0.5,1.0
65,0.774,0.3,0.0
66,0.827,0.4,0.0
67,0.768,0.4,0.0
68,0.622,0.3,0.0
69,0.779,0.6,1.0
70,0.695,0.6,0.0
71,0.689,0.7,1.0
72,0.683,0.5,0.0
73,0.696,0.4,0.0
74,0.767,0.1,0.0
75,0.706,0.2,0.0
76,0.705,0.4,0.0
77,0.752,0.2,1.0
78,0.69,0.2,0.0
79,0.706,0.3,1.0
80,0.733,0.3,1.0
81,0.75,0.5,0.0
82,0.697,0.5,0.0
83,0.739,0.6,0.5
84,0.749,0.5,1.0
85,0.703,0.3,0.0
86,0.98,0.5,0.0
87,0.646,0.6,1.0
88,0.784,0.9,0.0
89,0.747,0.5,1.0
90,0.8,0.5,1.0
91,0.85,0.5,0.0
92,0.757,0.2,1.0
93,0.68,0.4,1.0
94,0.759,0.6,1.0
95,0.685,0.4,0.0
96,0.757,0.5,1.0
97,0.825,0.6,1.0
98,0.665,0.3,0.0
99,0.763,0.3,0.0
