local_queryID,time(ms),recall,mrr
0,1.898,0.8,0.0
1,1.551,0.3,0.0
2,1.579,0.5,0.0
3,1.081,0.3,0.0
4,1.119,0.8,0.0
5,1.109,0.5,0.0
6,1.084,0.9,0.0
7,1.148,0.8,0.0
8,1.084,0.6,0.0
9,1.055,0.6,0.0
10,0.922,0.6,0.0
11,1.068,0.5,0.0
12,0.992,0.4,0.0
13,0.986,0.6,0.0
14,1.013,0.5,0.0
15,1.037,0.6,0.0
16,0.958,0.4,0.0
17,0.847,0.5,0.0
18,0.967,0.3,0.0
19,1.093,0.6,0.0
20,0.893,0.8,0.0
21,0.915,0.4,0.0
22,0.919,0.5,0.0
23,0.901,0.3,0.0
24,0.984,0.6,0.0
25,0.936,0.4,0.0
26,0.927,0.4,0.0
27,0.901,0.7,0.0
28,0.818,0.6,0.0
29,0.885,0.5,0.0
30,0.9,0.7,0.0
31,0.743,0.6,0.0
32,0.847,0.7,1.0
33,0.726,0.5,1.0
34,0.774,0.5,0.0
35,0.924,0.6,1.0
36,0.832,0.8,1.0
37,0.879,0.8,1.0
38,0.769,0.6,0.0
39,0.753,0.5,1.0
40,0.85,0.7,1.0
41,0.848,0.6,0.0
42,0.829,0.8,0.0
43,0.748,0.6,0.0
44,0.751,0.6,0.0
45,0.922,0.6,0.0
46,0.855,0.9,1.0
47,0.913,0.3,0.0
48,0.766,0.7,1.0
49,0.842,0.7,1.0
50,0.786,0.6,1.0
51,0.862,0.7,0.0
52,2.021,0.4,0.0
53,1.728,0.6,1.0
54,1.572,0.4,0.0
55,1.658,0.7,0.0
56,1.681,0.7,1.0
57,0.851,0.4,0.0
58,1.126,0.6,1.0
59,0.756,0.7,0.0
60,0.605,0.6,0.0
61,0.73,0.4,1.0
62,0.796,0.5,0.0
63,0.753,0.4,0.0
64,0.658,0.7,1.0
65,0.697,0.9,1.0
66,0.689,0.6,1.0
67,0.781,0.7,1.0
68,0.67,0.6,0.0
69,0.692,0.4,0.0
70,0.899,0.8,0.0
71,0.738,0.5,0.0
72,0.732,0.5,1.0
73,0.69,0.6,0.0
74,0.673,0.5,0.0
75,0.712,0.6,1.0
76,0.69,0.9,1.0
77,0.687,0.3,0.0
78,1.059,0.6,0.0
79,0.758,0.5,0.0
80,0.729,0.5,0.25
81,0.669,0.7,0.0
82,0.631,0.8,0.0
83,0.667,0.7,0.0
84,0.628,0.3,1.0
85,0.714,0.9,1.0
86,0.678,0.7,0.0
87,0.641,0.7,0.0
88,0.74,0.5,0.0
89,0.685,0.8,0.0
90,0.692,0.3,0.0
91,0.575,0.5,1.0
92,0.708,0.7,0.0
93,0.977,0.7,0.0
94,0.737,0.7,1.0
95,0.751,0.7,0.0
96,0.711,0.7,0.0
97,0.887,0.6,0.0
98,0.675,0.6,1.0
99,0.768,0.3,1.0
