local_queryID,time(ms),recall,mrr
0,2.54,0.6,1.0
1,2.234,0.6,1.0
2,1.706,0.8,1.0
3,1.866,0.6,1.0
4,1.942,0.8,1.0
5,1.668,1.0,1.0
6,1.916,1.0,1.0
7,1.903,1.0,1.0
8,1.966,0.8,1.0
9,1.823,0.6,1.0
10,1.371,0.4,1.0
11,0.905,0.4,0.0
12,0.867,0.2,1.0
13,1.079,0.2,0.0
14,1.063,0.8,1.0
15,0.981,0.4,1.0
16,0.921,0.6,1.0
17,1.092,1.0,1.0
18,0.889,1.0,1.0
19,1.025,0.0,0.0
20,0.918,0.8,1.0
21,1.019,1.0,1.0
22,1.106,0.4,1.0
23,1.038,0.6,1.0
24,0.9,1.0,1.0
25,1.337,0.8,1.0
26,1.552,0.6,1.0
27,1.143,1.0,1.0
28,0.913,0.0,0.0
29,0.994,0.6,1.0
30,1.056,1.0,1.0
31,0.91,1.0,1.0
32,1.107,1.0,1.0
33,0.823,0.2,0.0
34,1.848,0.0,0.0
35,1.999,0.6,1.0
36,1.089,0.0,0.0
37,0.924,0.2,0.0
38,1.12,0.0,0.0
39,0.755,0.0,0.0
40,0.781,0.8,1.0
41,0.929,0.8,1.0
42,0.835,0.2,0.0
43,0.816,0.8,1.0
44,0.783,0.2,0.0
45,1.011,0.8,0.0
46,0.88,0.6,1.0
47,0.894,0.2,0.0
48,0.923,0.8,1.0
49,0.864,0.8,1.0
50,0.869,1.0,1.0
51,0.887,0.0,0.0
52,0.819,0.6,1.0
53,0.876,0.0,0.0
54,0.872,0.0,0.0
55,0.923,0.4,1.0
56,1.044,0.8,1.0
57,0.876,0.6,1.0
58,0.819,0.8,1.0
59,0.854,0.8,1.0
60,0.922,0.4,1.0
61,0.849,0.6,1.0
62,0.795,0.4,1.0
63,0.906,0.0,0.0
64,0.969,1.0,1.0
65,0.988,0.6,1.0
66,0.922,1.0,1.0
67,0.998,0.6,1.0
68,0.843,0.8,1.0
69,1.01,0.4,1.0
70,1.063,0.8,1.0
71,0.98,0.4,1.0
72,1.079,0.4,1.0
73,1.318,0.2,1.0
74,1.214,0.2,0.0
75,0.989,0.2,0.0
76,1.036,0.4,1.0
77,0.953,0.4,1.0
78,0.884,1.0,1.0
79,0.967,0.4,1.0
80,0.887,0.8,1.0
81,0.912,0.8,1.0
82,0.9,1.0,1.0
83,0.915,1.0,1.0
84,0.901,0.0,0.0
85,0.902,0.6,1.0
86,0.983,0.0,0.0
87,0.896,1.0,1.0
88,1.06,0.8,1.0
89,1.051,0.8,1.0
90,0.961,0.4,1.0
91,0.978,0.6,1.0
92,0.904,0.8,1.0
93,1.083,1.0,1.0
94,1.023,0.8,1.0
95,0.971,0.8,1.0
96,0.914,1.0,1.0
97,0.953,0.8,1.0
98,0.858,0.2,0.0
99,0.903,0.0,0.0
