local_queryID,time(ms),recall,mrr
0,1.754,0.6,0.0
1,1.682,0.2,0.0
2,0.832,0.4,0.0
3,0.929,0.6,0.0
4,1.515,0.6,1.0
5,1.023,0.6,1.0
6,0.874,1.0,1.0
7,0.844,0.4,0.0
8,0.905,0.6,1.0
9,0.833,0.2,0.0
10,0.827,0.2,0.0
11,0.964,0.6,0.0
12,0.888,0.2,0.0
13,0.838,0.6,0.0
14,0.913,0.6,1.0
15,0.855,1.0,0.0
16,0.836,0.2,0.0
17,0.855,0.8,0.0
18,0.847,0.8,0.0
19,1.165,0.6,0.0
20,0.812,0.4,0.0
21,0.83,1.0,1.0
22,0.78,0.8,0.0
23,0.816,1.0,1.0
24,0.837,0.6,1.0
25,0.865,0.2,0.0
26,0.819,0.6,1.0
27,0.838,0.4,0.0
28,0.813,1.0,0.0
29,0.795,0.8,0.0
30,0.853,0.8,1.0
31,0.711,1.0,0.0
32,0.883,0.8,1.0
33,0.794,0.0,0.0
34,0.678,0.8,1.0
35,0.836,0.8,0.0
36,0.827,0.6,0.0
37,0.807,0.6,0.0
38,0.819,0.6,0.0
39,0.766,0.4,0.0
40,0.736,0.8,0.0
41,0.755,0.6,0.0
42,0.793,0.6,1.0
43,0.744,0.4,1.0
44,0.732,0.4,1.0
45,0.787,0.8,0.0
46,0.794,0.6,1.0
47,0.704,0.6,1.0
48,0.797,0.6,0.0
49,0.82,0.6,0.0
50,0.785,0.8,1.0
51,0.762,0.4,0.0
52,0.859,1.0,1.0
53,0.779,0.8,1.0
54,0.807,0.6,0.0
55,0.778,0.6,1.0
56,0.799,1.0,1.0
57,0.804,0.2,0.0
58,0.884,0.8,0.3333333333333333
59,0.754,0.2,0.0
60,0.703,0.6,1.0
61,0.745,0.4,0.0
62,0.761,0.2,0.0
63,0.781,0.8,0.0
64,0.81,1.0,1.0
65,0.82,0.6,0.3333333333333333
66,0.79,0.6,1.0
67,0.781,0.4,0.0
68,0.755,0.4,1.0
69,0.773,0.4,0.0
70,0.759,0.8,0.0
71,0.723,0.2,0.0
72,0.808,1.0,0.0
73,0.811,0.2,0.0
74,0.77,0.2,0.0
75,0.798,1.0,1.0
76,0.717,1.0,0.0
77,0.738,0.6,0.0
78,0.741,1.0,1.0
79,0.758,0.8,1.0
80,0.667,0.8,1.0
81,0.78,0.6,0.0
82,0.654,0.6,0.0
83,0.782,0.8,0.0
84,0.798,0.8,1.0
85,0.781,0.6,0.0
86,0.732,0.6,1.0
87,0.739,0.6,1.0
88,0.653,0.8,1.0
89,0.71,0.6,0.0
90,1.033,0.2,0.0
91,0.725,0.4,1.0
92,0.761,0.6,0.0
93,0.68,0.2,0.0
94,0.738,1.0,1.0
95,0.684,1.0,1.0
96,0.682,0.8,0.0
97,0.691,0.4,0.0
98,0.713,0.2,0.0
99,0.725,0.8,1.0
