local_queryID,time(ms),recall,mrr
0,1.973,1.0,1.0
1,1.39,0.0,0.0
2,1.179,1.0,1.0
3,1.116,1.0,0.0
4,0.986,0.0,0.0
5,0.987,1.0,1.0
6,0.96,1.0,1.0
7,1.073,1.0,1.0
8,1.067,1.0,0.0
9,1.072,1.0,0.0
10,1.035,1.0,1.0
11,1.018,0.0,0.0
12,0.972,1.0,0.0
13,0.953,1.0,0.0
14,0.982,1.0,1.0
15,0.907,1.0,0.0
16,0.89,1.0,0.0
17,0.978,1.0,0.0
18,0.907,1.0,1.0
19,0.957,1.0,0.0
20,0.952,1.0,0.0
21,0.963,1.0,1.0
22,0.837,1.0,0.0
23,0.875,1.0,0.0
24,0.825,1.0,1.0
25,0.854,0.0,0.0
26,0.893,1.0,0.0
27,0.869,1.0,0.0
28,0.833,0.0,0.0
29,0.763,1.0,1.0
30,0.851,1.0,0.0
31,0.847,1.0,1.0
32,0.924,1.0,1.0
33,0.858,0.0,0.0
34,0.848,0.0,0.0
35,0.822,1.0,1.0
36,0.794,1.0,0.0
37,0.766,1.0,0.0
38,0.836,1.0,0.0
39,0.813,0.0,0.0
40,0.86,1.0,1.0
41,0.812,1.0,0.0
42,0.972,0.0,0.0
43,0.744,0.0,0.0
44,0.782,1.0,0.0
45,0.866,1.0,0.0
46,0.727,0.0,0.0
47,0.801,1.0,0.0
48,0.783,1.0,1.0
49,0.723,1.0,0.0
50,0.769,1.0,1.0
51,0.77,1.0,0.0
52,1.041,0.0,0.0
53,0.989,0.0,0.0
54,0.727,1.0,0.0
55,0.793,1.0,0.0
56,0.713,1.0,0.0
57,0.736,1.0,0.0
58,0.728,1.0,1.0
59,0.712,0.0,0.0
60,0.694,1.0,0.0
61,0.837,0.0,0.0
62,0.88,1.0,1.0
63,0.636,1.0,1.0
64,0.669,1.0,0.0
65,0.83,1.0,1.0
66,0.791,1.0,1.0
67,0.682,1.0,1.0
68,0.645,1.0,0.0
69,0.744,1.0,1.0
70,0.737,1.0,0.0
71,0.676,1.0,0.0
72,1.014,1.0,1.0
73,0.849,1.0,1.0
74,0.809,0.0,0.0
75,0.77,1.0,0.0
76,0.774,1.0,1.0
77,0.724,0.0,0.0
78,0.689,0.0,0.0
79,0.71,1.0,1.0
80,0.734,1.0,0.0
81,0.793,0.0,0.0
82,0.749,1.0,0.0
83,1.109,0.0,0.0
84,0.737,1.0,0.0
85,0.782,1.0,0.0
86,0.727,1.0,0.0
87,0.735,0.0,1.0
88,0.676,0.0,0.0
89,0.662,0.0,0.0
90,0.737,1.0,0.0
91,0.682,1.0,0.0
92,0.729,0.0,0.0
93,0.693,1.0,1.0
94,0.678,1.0,0.0
95,0.665,1.0,0.0
96,0.595,1.0,0.0
97,0.702,1.0,0.0
98,0.649,0.0,0.0
99,0.652,1.0,1.0
