local_queryID,time(ms),recall,mrr
0,5.397,1.0,0.0
1,1.157,1.0,0.0
2,2.076,0.0,0.0
3,1.094,1.0,0.0
4,1.114,1.0,0.0
5,1.056,1.0,1.0
6,1.057,1.0,1.0
7,0.976,1.0,1.0
8,1.009,0.0,0.0
9,0.994,1.0,0.0
10,0.945,1.0,0.0
11,0.9,1.0,0.0
12,0.844,1.0,0.0
13,0.733,1.0,0.0
14,0.751,1.0,1.0
15,0.812,0.0,0.0
16,0.815,1.0,1.0
17,0.903,1.0,0.0
18,0.812,1.0,0.0
19,1.063,1.0,0.0
20,0.741,1.0,1.0
21,0.792,1.0,0.0
22,0.767,0.0,0.0
23,0.754,0.0,0.0
24,0.739,1.0,1.0
25,0.766,0.0,0.0
26,0.651,1.0,1.0
27,0.791,1.0,1.0
28,0.74,0.0,0.0
29,0.639,1.0,0.0
30,0.764,1.0,1.0
31,0.669,1.0,0.0
32,0.734,0.0,0.0
33,0.685,1.0,1.0
34,0.72,1.0,0.0
35,0.632,1.0,1.0
36,0.713,1.0,0.0
37,0.743,0.0,0.0
38,0.691,0.0,0.0
39,0.735,1.0,1.0
40,0.714,1.0,0.0
41,0.786,1.0,0.0
42,0.692,1.0,0.0
43,0.716,1.0,0.0
44,1.08,1.0,0.0
45,0.834,0.0,0.0
46,0.752,1.0,0.0
47,0.639,0.0,0.0
48,0.688,1.0,1.0
49,0.722,1.0,1.0
50,0.725,1.0,0.0
51,0.715,1.0,0.0
52,0.723,1.0,0.0
53,0.698,1.0,0.0
54,0.603,0.0,0.0
55,0.713,0.0,0.0
56,0.662,1.0,0.0
57,0.71,1.0,0.0
58,0.646,0.0,0.0
59,0.633,1.0,0.0
60,0.604,0.0,0.0
61,0.736,1.0,0.0
62,0.625,1.0,0.0
63,0.685,1.0,0.0
64,0.713,1.0,1.0
65,0.712,1.0,1.0
66,0.703,1.0,1.0
67,0.729,1.0,0.0
68,0.697,1.0,0.0
69,0.717,1.0,0.0
70,0.715,1.0,1.0
71,0.698,1.0,0.0
72,0.752,1.0,0.0
73,0.708,1.0,0.0
74,0.714,1.0,1.0
75,0.704,1.0,0.0
76,0.72,1.0,0.0
77,0.678,1.0,1.0
78,0.641,0.0,0.0
79,0.7,0.0,0.0
80,0.693,1.0,0.0
81,0.767,1.0,1.0
82,0.62,1.0,1.0
83,0.699,1.0,1.0
84,0.78,1.0,0.0
85,0.707,1.0,1.0
86,0.761,0.0,0.0
87,0.606,1.0,0.0
88,0.58,1.0,0.0
89,0.633,0.0,0.0
90,0.731,0.0,0.0
91,0.698,1.0,1.0
92,0.751,1.0,0.0
93,0.76,0.0,0.0
94,0.707,1.0,1.0
95,0.681,1.0,1.0
96,0.711,1.0,0.0
97,0.711,0.0,0.0
98,0.629,0.0,0.0
99,0.666,0.0,0.0
