local_queryID,time(ms),recall,mrr
0,127.536,0.4,0.0
1,81.678,0.8,0.0
2,27.877,0.2,0.0
3,3.652,0.4,0.0
4,26.294,1.0,0.0
5,2.927,0.6,0.0
6,4.433,0.0,0.0
7,33.735,0.4,0.0
8,2.602,0.8,0.0
9,2.646,0.8,0.0
10,3.13,0.4,0.0
11,14.583,0.0,0.0
12,27.95,0.6,0.0
13,1.666,0.4,0.0
14,2.669,0.6,0.0
15,5.493,0.2,0.0
16,1.879,0.6,0.0
17,0.917,0.4,0.0
18,1.142,0.4,0.0
19,0.981,0.0,0.0
20,1.037,0.4,0.0
21,27.68,0.4,0.0
22,0.904,0.2,0.0
23,1.672,0.6,0.0
24,3.608,0.4,0.0
25,1.834,0.6,0.0
26,1.749,0.0,0.0
27,2.542,0.2,0.0
28,25.479,0.4,0.0
29,1.701,0.6,0.0
30,23.312,0.8,0.0
31,10.96,0.4,0.0
32,2.097,0.6,0.0
33,2.416,0.2,0.0
34,1.512,0.8,0.0
35,1.794,0.4,0.0
36,1.665,0.8,0.0
37,20.675,0.2,0.0
38,2.813,0.4,0.0
39,1.601,0.6,0.0
40,1.79,0.8,0.0
41,1.814,0.6,0.0
42,1.73,0.8,0.0
43,1.697,0.4,0.0
44,1.656,0.8,1.0
45,20.174,1.0,1.0
46,2.042,0.6,1.0
47,1.931,1.0,1.0
48,1.639,1.0,1.0
49,1.768,1.0,1.0
50,1.943,1.0,1.0
51,1.943,0.2,1.0
52,1.731,0.4,0.0
53,1.896,0.6,1.0
54,50.771,0.6,1.0
55,0.876,0.8,1.0
56,20.454,1.0,1.0
57,0.973,0.8,1.0
58,0.864,1.0,1.0
59,1.089,0.8,1.0
60,1.043,0.6,1.0
61,1.859,0.2,0.0
62,1.224,0.6,1.0
63,32.522,1.0,0.0
64,0.997,0.4,1.0
65,0.877,1.0,1.0
66,0.938,1.0,1.0
67,0.831,0.0,0.0
68,0.791,0.4,0.0
69,0.916,0.6,0.0
70,0.84,0.6,0.0
71,0.78,0.0,0.0
72,0.811,0.4,0.0
73,0.837,0.6,0.0
74,0.873,0.6,0.0
75,20.971,0.8,0.0
76,0.81,1.0,0.0
77,1.032,0.8,0.0
78,1.201,1.0,0.0
79,1.012,0.4,0.0
80,1.048,0.8,0.0
81,1.165,1.0,0.0
82,1.119,0.6,0.0
83,1.018,0.8,0.0
84,19.028,0.6,0.0
85,1.065,0.4,0.0
86,0.964,0.6,0.0
87,0.914,0.6,0.0
88,0.903,0.8,0.0
89,0.797,0.4,0.0
90,0.836,0.4,0.0
91,0.834,0.6,0.0
92,0.896,0.2,0.0
93,1.247,0.4,0.0
94,1.698,0.2,0.0
95,1.69,0.4,0.0
96,1.707,0.8,0.0
97,0.87,0.2,0.0
98,0.824,0.4,0.0
99,0.934,0.6,0.0
