local_queryID,time(ms),recall,mrr
0,21.429,1.0,0.0
1,2.279,1.0,0.0
2,1.102,1.0,0.0
3,2.079,1.0,0.0
4,1.785,1.0,0.0
5,1.063,0.0,0.0
6,1.439,1.0,0.0
7,1.082,0.0,0.0
8,1.661,1.0,0.0
9,1.384,1.0,0.0
10,1.994,1.0,0.0
11,1.41,1.0,0.0
12,1.605,1.0,0.0
13,0.96,1.0,0.0
14,1.174,0.0,0.0
15,0.999,0.0,0.0
16,0.983,0.0,0.0
17,1.758,1.0,0.0
18,1.408,1.0,0.0
19,1.13,1.0,0.0
20,1.375,0.0,0.0
21,1.321,0.0,0.0
22,1.005,0.0,0.0
23,1.009,0.0,0.0
24,1.725,1.0,0.0
25,1.094,1.0,0.0
26,1.087,1.0,0.0
27,1.17,0.0,0.0
28,1.238,0.0,0.0
29,0.909,0.0,0.0
30,0.944,1.0,0.0
31,1.034,0.0,0.0
32,1.114,1.0,0.0
33,1.068,0.0,0.0
34,1.304,0.0,0.0
35,1.092,1.0,0.0
36,0.994,0.0,0.0
37,1.094,0.0,0.0
38,0.958,1.0,0.0
39,1.334,0.0,0.0
40,1.002,1.0,0.0
41,1.018,1.0,0.0
42,1.072,1.0,0.0
43,35.094,1.0,0.0
44,1.576,0.0,0.0
45,1.935,1.0,0.0
46,1.823,1.0,0.0
47,4.349,0.0,0.0
48,1.639,1.0,0.0
49,1.508,1.0,0.0
50,1.061,1.0,0.0
51,1.138,0.0,0.0
52,1.035,1.0,1.0
53,0.959,0.0,0.0
54,0.942,0.0,0.0
55,1.064,0.0,0.0
56,0.93,1.0,0.0
57,1.006,0.0,0.0
58,0.93,0.0,0.0
59,0.819,0.0,0.0
60,0.829,0.0,0.0
61,0.895,1.0,0.0
62,0.864,1.0,0.0
63,0.913,1.0,1.0
64,0.824,1.0,1.0
65,0.951,0.0,0.0
66,0.864,1.0,0.0
67,0.794,1.0,1.0
68,0.81,1.0,1.0
69,0.924,0.0,1.0
70,0.929,1.0,1.0
71,0.805,1.0,1.0
72,0.907,1.0,1.0
73,0.793,1.0,1.0
74,0.903,1.0,1.0
75,0.808,1.0,1.0
76,0.824,0.0,0.0
77,0.797,1.0,1.0
78,0.793,1.0,0.0
79,0.804,1.0,0.0
80,0.814,1.0,1.0
81,0.785,1.0,0.0
82,0.882,1.0,0.0
83,0.852,1.0,0.0
84,0.835,0.0,0.0
85,0.772,1.0,0.0
86,0.778,0.0,0.0
87,0.788,0.0,0.0
88,1.921,1.0,0.0
89,1.124,1.0,0.0
90,0.872,0.0,0.0
91,0.755,1.0,0.0
92,2.337,0.0,0.0
93,1.646,1.0,0.0
94,0.813,1.0,0.0
95,0.786,1.0,0.0
96,0.826,1.0,0.0
97,0.796,0.0,0.0
98,0.812,0.0,0.0
99,0.815,0.0,0.0
