local_queryID,time(ms),recall,mrr
0,17.401,0.8,1.0
1,3.878,0.7,1.0
2,1.587,0.8,1.0
3,2.841,0.3,0.0
4,5.248,0.2,0.0
5,1.626,0.8,1.0
6,2.291,1.0,1.0
7,1.781,0.9,1.0
8,2.332,0.9,1.0
9,2.094,0.8,1.0
10,4.797,0.6,1.0
11,2.298,0.5,1.0
12,6.346,0.4,1.0
13,4.434,0.7,1.0
14,3.211,0.7,1.0
15,1.964,0.5,1.0
16,1.137,0.6,1.0
17,3.079,0.6,1.0
18,2.803,0.5,0.0
19,1.773,0.5,0.0
20,1.367,0.5,1.0
21,1.464,0.7,1.0
22,1.239,0.6,0.0
23,1.05,0.6,1.0
24,1.074,0.6,0.0
25,1.016,0.4,0.0
26,1.084,0.3,0.0
27,1.488,0.3,0.0
28,1.182,0.7,0.0
29,0.807,0.4,0.0
30,0.817,0.2,0.0
31,0.916,0.6,0.0
32,0.895,0.4,0.0
33,0.754,0.2,0.0
34,0.752,0.3,0.0
35,0.849,0.3,0.0
36,0.781,0.4,0.0
37,0.821,0.4,0.0
38,0.768,0.5,0.0
39,0.683,0.3,0.0
40,0.741,0.5,0.0
41,0.766,0.5,0.0
42,0.834,0.5,0.0
43,0.744,0.7,0.0
44,0.765,0.9,0.0
45,0.982,0.7,0.0
46,1.373,0.9,0.0
47,0.893,0.4,0.0
48,0.978,0.5,0.0
49,1.019,0.4,0.0
50,1.415,0.6,0.0
51,0.843,0.4,0.0
52,0.858,0.4,0.0
53,1.078,0.4,0.0
54,0.882,0.3,0.0
55,0.87,0.5,0.0
56,0.954,0.7,0.0
57,1.134,0.4,0.0
58,1.056,0.5,0.0
59,0.96,0.3,0.0
60,1.088,0.6,0.0
61,1.189,0.2,0.0
62,1.025,0.4,0.0
63,1.098,0.6,0.0
64,1.084,0.6,0.0
65,1.238,0.4,0.0
66,1.179,0.4,0.0
67,1.168,0.3,0.0
68,1.196,0.6,0.0
69,1.142,0.2,0.0
70,1.189,0.3,0.0
71,1.19,0.7,0.0
72,1.251,0.5,0.0
73,1.206,0.4,0.0
74,1.18,0.1,0.0
75,1.191,0.6,0.0
76,1.238,0.5,0.0
77,1.081,0.7,0.0
78,1.048,0.3,0.0
79,1.012,0.3,0.0
80,1.524,0.4,0.0
81,1.624,0.8,0.0
82,1.329,0.7,0.0
83,1.366,0.8,0.0
84,1.123,0.3,0.0
85,0.957,0.3,0.0
86,0.999,0.6,0.0
87,0.886,0.4,0.0
88,1.013,0.8,0.0
89,1.338,0.3,0.0
90,1.226,0.3,0.0
91,0.853,0.3,0.0
92,1.067,0.8,0.0
93,0.901,0.3,0.0
94,1.547,0.2,0.0
95,0.85,0.5,0.0
96,0.796,0.5,0.0
97,0.969,0.2,0.0
98,0.781,0.4,0.0
99,0.893,0.2,0.0
