local_queryID,time(ms),recall,mrr
0,20.3,0.4,0.0
1,9.203,0.6,0.0
2,5.232,0.8,0.0
3,1.836,0.6,0.0
4,8.959,0.6,0.0
5,3.788,0.4,0.0
6,2.055,0.2,0.0
7,2.585,0.4,0.0
8,1.267,0.6,0.0
9,1.733,0.4,0.0
10,1.769,0.4,0.0
11,1.233,0.4,0.0
12,1.565,0.8,0.0
13,1.193,0.4,0.0
14,2.136,0.4,0.0
15,2.596,1.0,0.0
16,1.174,0.8,0.0
17,1.535,0.8,1.0
18,1.176,1.0,1.0
19,2.272,0.8,1.0
20,1.953,0.6,1.0
21,1.236,0.8,1.0
22,1.152,0.6,1.0
23,4.039,0.6,1.0
24,1.381,1.0,1.0
25,1.17,0.8,1.0
26,1.447,0.6,1.0
27,1.071,0.8,1.0
28,1.205,0.8,1.0
29,1.004,1.0,1.0
30,0.999,1.0,1.0
31,0.923,1.0,1.0
32,0.998,1.0,1.0
33,1.815,0.4,1.0
34,1.778,0.8,1.0
35,1.955,0.8,1.0
36,1.107,0.6,1.0
37,0.929,0.4,1.0
38,0.98,0.8,1.0
39,0.923,0.0,0.0
40,0.857,0.8,1.0
41,0.886,1.0,1.0
42,1.01,0.4,1.0
43,0.966,0.8,1.0
44,1.113,0.6,0.0
45,0.938,1.0,0.0
46,0.837,0.8,0.0
47,0.996,0.8,0.0
48,0.886,0.4,0.0
49,1.028,0.4,0.0
50,1.121,0.4,0.0
51,1.076,0.8,0.0
52,1.524,0.6,0.0
53,1.066,0.8,0.0
54,1.022,0.2,0.0
55,0.991,0.2,0.0
56,1.003,0.2,0.0
57,1.03,0.4,0.0
58,1.014,0.6,0.0
59,15.773,0.2,0.0
60,2.25,0.2,0.0
61,1.678,0.6,0.0
62,1.423,0.4,0.0
63,1.59,0.6,0.0
64,1.366,0.2,0.0
65,1.354,0.4,0.0
66,1.183,0.2,0.0
67,1.14,0.4,0.0
68,1.115,1.0,0.0
69,1.242,0.4,0.0
70,1.157,0.4,0.0
71,1.163,0.6,0.0
72,1.321,1.0,0.0
73,2.027,0.6,0.0
74,1.896,0.8,0.0
75,1.88,1.0,0.0
76,2.06,0.6,0.0
77,1.845,0.8,0.0
78,1.851,0.6,0.0
79,1.921,0.2,0.0
80,1.846,0.6,0.0
81,21.294,0.4,0.0
82,1.846,0.2,0.0
83,1.955,0.8,0.0
84,6.646,0.2,0.0
85,1.392,0.6,0.0
86,1.124,0.8,0.0
87,1.007,0.8,0.0
88,1.022,0.6,0.0
89,0.965,0.6,0.0
90,1.062,0.4,0.0
91,0.964,0.0,0.0
92,1.024,0.2,0.0
93,0.989,0.8,0.0
94,1.022,0.8,0.0
95,1.0,0.8,0.0
96,1.025,1.0,0.0
97,1.277,0.6,0.0
98,1.791,0.0,0.0
99,1.524,0.2,0.0
