local_queryID,time(ms),recall,mrr
0,2.187,0.0,0.0
1,1.717,1.0,1.0
2,1.649,1.0,0.0
3,1.683,1.0,0.0
4,1.289,1.0,0.0
5,0.858,0.0,0.0
6,1.033,1.0,1.0
7,1.075,1.0,0.0
8,1.095,1.0,0.0
9,1.055,1.0,0.0
10,1.012,0.0,0.0
11,0.993,1.0,0.0
12,0.81,1.0,0.0
13,0.843,0.0,0.0
14,0.898,1.0,1.0
15,0.735,1.0,0.0
16,0.821,0.0,0.0
17,0.812,1.0,0.0
18,0.796,1.0,0.0
19,0.872,1.0,0.0
20,0.79,0.0,0.0
21,0.795,1.0,1.0
22,0.789,1.0,0.0
23,0.748,1.0,0.0
24,0.793,1.0,1.0
25,0.842,1.0,0.0
26,0.75,1.0,1.0
27,0.851,0.0,0.0
28,0.819,1.0,0.0
29,0.762,1.0,0.0
30,0.702,1.0,1.0
31,0.75,0.0,0.0
32,0.83,1.0,1.0
33,0.745,1.0,0.0
34,0.759,1.0,1.0
35,0.828,1.0,0.0
36,0.768,1.0,0.0
37,0.762,1.0,0.0
38,0.765,1.0,0.0
39,0.735,0.0,0.0
40,0.668,1.0,0.0
41,0.789,1.0,0.0
42,0.739,0.0,0.0
43,0.77,0.0,0.0
44,0.737,1.0,1.0
45,0.711,1.0,0.0
46,0.708,1.0,0.0
47,0.757,1.0,1.0
48,0.793,1.0,0.0
49,0.827,1.0,0.0
50,0.765,1.0,1.0
51,0.769,1.0,0.0
52,0.738,1.0,0.0
53,0.751,0.0,0.0
54,0.74,0.0,0.0
55,0.8,1.0,1.0
56,0.678,1.0,1.0
57,0.731,0.0,0.0
58,0.695,1.0,0.0
59,0.688,0.0,0.0
60,0.687,1.0,1.0
61,0.697,1.0,0.0
62,0.786,0.0,0.0
63,0.705,1.0,0.0
64,0.641,1.0,1.0
65,0.744,1.0,0.0
66,0.818,1.0,0.0
67,0.979,0.0,0.0
68,0.927,1.0,1.0
69,1.079,1.0,0.0
70,1.01,1.0,0.0
71,0.938,1.0,0.0
72,0.896,1.0,0.0
73,0.812,0.0,0.0
74,0.821,1.0,0.0
75,0.722,1.0,1.0
76,0.717,1.0,0.0
77,1.007,1.0,0.0
78,0.739,1.0,1.0
79,0.764,1.0,1.0
80,0.761,1.0,1.0
81,0.666,1.0,0.0
82,0.718,1.0,0.0
83,0.716,0.0,0.0
84,0.714,1.0,1.0
85,0.723,1.0,1.0
86,0.769,1.0,0.0
87,0.678,1.0,0.0
88,0.71,1.0,1.0
89,0.682,0.0,0.0
90,0.716,1.0,0.0
91,0.692,0.0,0.0
92,0.714,1.0,0.0
93,0.696,1.0,0.0
94,0.649,1.0,0.0
95,0.706,1.0,0.0
96,0.665,1.0,0.0
97,0.746,1.0,0.0
98,0.634,0.0,0.0
99,0.663,1.0,1.0
