local_queryID,time(ms),recall,mrr
0,2.135,0.8,0.0
1,1.702,0.7,1.0
2,1.858,0.4,0.0
3,1.823,0.4,0.0
4,1.563,0.4,0.0
5,1.574,0.8,0.0
6,1.087,0.6,1.0
7,0.827,0.6,0.0
8,0.876,0.7,0.0
9,0.925,0.7,0.0
10,0.94,0.4,0.0
11,0.931,0.8,0.0
12,0.821,0.6,0.0
13,1.069,0.7,0.0
14,1.154,0.6,1.0
15,0.929,0.5,0.0
16,0.858,0.5,0.0
17,0.963,0.6,0.0
18,0.889,0.5,0.0
19,0.984,0.5,0.0
20,0.878,0.5,0.0
21,0.899,0.4,1.0
22,0.877,0.6,0.0
23,0.907,0.7,0.0
24,0.913,0.5,0.0
25,0.926,0.5,0.0
26,0.893,0.5,1.0
27,0.89,0.5,0.0
28,0.89,0.5,0.0
29,0.865,0.6,0.0
30,0.841,0.8,1.0
31,0.833,0.7,0.0
32,0.859,0.6,1.0
33,0.782,0.2,0.0
34,0.815,0.5,1.0
35,0.779,0.7,0.0
36,0.855,0.7,0.0
37,0.85,0.3,0.0
38,0.845,0.7,0.0
39,0.824,0.2,0.0
40,0.75,0.6,0.0
41,0.862,0.8,0.0
42,0.807,0.4,0.0
43,0.791,0.5,0.0
44,0.862,0.7,1.0
45,0.901,0.6,0.0
46,0.912,0.3,0.0
47,0.797,0.7,1.0
48,0.749,0.6,0.0
49,0.899,0.8,0.0
50,0.869,0.6,1.0
51,0.976,0.5,0.0
52,0.954,0.4,0.0
53,0.878,0.6,0.0
54,0.829,0.5,0.0
55,0.756,0.8,1.0
56,0.782,0.8,1.0
57,0.806,0.5,0.0
58,0.75,0.7,0.0
59,0.744,0.4,0.0
60,0.685,0.7,1.0
61,0.799,0.4,0.0
62,0.815,0.6,0.0
63,0.882,0.8,0.0
64,0.849,0.9,1.0
65,0.827,0.9,0.0
66,0.758,0.5,0.0
67,0.739,0.6,0.0
68,0.657,0.6,1.0
69,0.706,0.6,0.0
70,0.859,0.2,0.0
71,1.343,0.5,0.0
72,1.079,0.6,0.0
73,0.852,0.4,0.0
74,0.678,0.4,0.0
75,0.636,0.8,1.0
76,0.744,0.8,0.0
77,0.774,0.7,0.0
78,0.795,0.7,1.0
79,0.762,0.5,1.0
80,0.901,0.9,1.0
81,0.798,0.6,0.0
82,1.027,0.9,0.0
83,0.801,0.7,0.0
84,0.745,0.2,1.0
85,0.735,0.8,1.0
86,0.759,0.5,0.0
87,0.706,0.6,0.0
88,0.73,0.7,1.0
89,0.694,0.8,0.0
90,0.645,0.6,0.0
91,0.633,0.4,1.0
92,0.72,0.6,0.0
93,0.722,0.5,0.0
94,0.675,0.7,0.0
95,0.872,0.7,0.0
96,0.658,0.6,0.0
97,0.942,0.6,0.0
98,0.632,0.5,0.0
99,0.872,0.4,1.0
