local_queryID,time(ms),recall,mrr
0,1.305,1.0,1.0
1,1.413,1.0,0.0
2,2.354,0.6,1.0
3,1.939,0.8,0.0
4,1.203,0.8,0.0
5,1.562,1.0,1.0
6,0.992,0.6,1.0
7,0.979,1.0,1.0
8,1.022,1.0,0.0
9,1.111,0.8,0.0
10,0.847,1.0,1.0
11,0.883,0.8,0.0
12,0.797,0.8,0.0
13,0.767,0.2,0.0
14,0.787,1.0,1.0
15,0.747,0.4,0.0
16,0.766,0.8,0.0
17,0.769,0.8,0.0
18,0.988,0.8,1.0
19,0.736,1.0,0.0
20,0.825,0.6,0.0
21,0.778,0.8,0.0
22,0.698,0.6,0.0
23,0.791,0.2,0.0
24,0.707,0.8,1.0
25,0.784,0.8,0.0
26,0.771,0.6,0.0
27,0.774,0.6,0.0
28,0.748,0.6,0.0
29,0.77,0.8,0.0
30,0.66,0.4,0.0
31,0.745,0.6,0.0
32,0.81,0.4,0.0
33,0.709,0.8,0.0
34,0.722,0.2,0.0
35,0.756,1.0,1.0
36,0.763,0.6,0.0
37,0.672,0.4,0.0
38,0.741,0.6,0.0
39,0.646,0.2,0.0
40,0.728,1.0,1.0
41,0.7,0.8,0.0
42,0.779,0.4,0.0
43,0.722,0.6,0.0
44,0.742,0.8,0.0
45,0.771,0.6,0.0
46,0.767,0.6,0.0
47,0.769,1.0,0.0
48,0.669,0.6,1.0
49,0.784,0.4,0.0
50,0.667,0.8,1.0
51,0.705,0.6,0.0
52,0.816,1.0,1.0
53,0.696,0.8,0.5
54,0.744,0.0,0.0
55,0.748,0.6,0.0
56,0.673,0.4,0.0
57,0.747,0.6,0.0
58,0.673,0.6,0.0
59,0.717,0.2,0.0
60,0.689,0.8,0.0
61,0.803,0.8,0.0
62,0.772,0.6,0.0
63,0.688,0.8,0.0
64,0.746,0.6,0.0
65,0.751,0.8,1.0
66,0.739,1.0,1.0
67,0.72,0.8,1.0
68,0.704,0.8,0.0
69,0.78,0.8,1.0
70,0.896,0.8,0.0
71,0.783,0.8,0.0
72,0.758,1.0,1.0
73,0.738,0.4,0.0
74,0.691,0.6,0.0
75,0.73,0.6,0.0
76,0.74,0.8,1.0
77,0.71,0.8,0.0
78,0.717,0.4,0.0
79,0.636,0.6,1.0
80,0.678,1.0,0.0
81,0.759,1.0,0.0
82,0.69,1.0,0.0
83,0.588,0.8,0.0
84,0.613,0.6,0.0
85,0.705,0.8,0.0
86,0.73,0.6,0.0
87,0.695,0.8,1.0
88,3.15,0.8,0.0
89,1.147,0.6,0.0
90,1.087,0.8,0.0
91,1.069,1.0,0.0
92,1.021,0.4,0.0
93,1.012,0.4,0.0
94,1.041,0.6,0.0
95,1.072,0.8,0.0
96,0.707,0.8,0.0
97,0.72,0.6,0.0
98,0.615,0.6,0.0
99,0.749,0.8,1.0
