local_queryID,time(ms),recall,mrr
0,1.932,0.9,0.0
1,1.015,0.7,0.0
2,0.551,0.4,0.0
3,0.592,0.8,0.0
4,0.554,0.7,0.0
5,0.603,0.9,1.0
6,0.635,0.8,0.0
7,0.641,0.8,1.0
8,0.689,0.9,0.0
9,0.576,0.7,0.0
10,0.578,0.5,0.0
11,0.671,0.9,0.0
12,0.753,0.6,0.0
13,0.541,0.6,0.0
14,0.598,0.8,1.0
15,0.662,0.7,0.0
16,0.641,0.6,0.0
17,0.668,0.4,0.0
18,0.672,0.6,0.0
19,0.712,0.8,0.0
20,0.648,0.5,1.0
21,0.69,0.6,0.0
22,0.694,0.5,0.0
23,0.697,0.5,0.0
24,0.702,0.9,1.0
25,0.695,0.6,0.0
26,0.678,0.5,1.0
27,0.679,0.6,1.0
28,0.68,0.8,0.0
29,0.68,0.7,0.0
30,0.604,0.6,1.0
31,0.69,0.5,0.0
32,0.675,0.7,0.0
33,0.622,0.5,1.0
34,0.646,0.5,0.0
35,0.649,0.4,0.0
36,0.686,0.7,0.0
37,0.676,0.4,0.0
38,0.675,0.4,0.0
39,0.579,0.9,1.0
40,0.656,1.0,0.0
41,0.664,0.5,0.0
42,0.681,0.7,0.0
43,0.552,0.7,0.0
44,0.646,0.6,0.0
45,0.659,0.9,0.0
46,0.559,0.7,0.0
47,0.619,0.8,0.0
48,0.663,0.5,1.0
49,0.68,0.6,1.0
50,0.663,0.8,0.0
51,0.643,0.5,0.0
52,0.641,0.7,0.0
53,0.632,0.3,0.0
54,0.589,0.6,0.0
55,0.597,0.7,0.0
56,0.622,0.8,0.0
57,0.556,0.5,0.0
58,0.634,0.5,0.0
59,0.589,0.2,0.0
60,0.612,0.5,0.0
61,0.574,0.6,0.0
62,0.664,1.0,0.0
63,0.614,0.5,0.0
64,0.622,0.6,1.0
65,0.646,0.5,0.0
66,0.616,0.7,1.0
67,0.636,0.8,0.0
68,0.641,0.7,0.0
69,0.551,0.6,0.0
70,0.557,0.8,0.0
71,0.641,0.8,0.0
72,0.622,0.7,0.0
73,0.622,0.8,0.0
74,0.634,0.7,0.0
75,0.53,0.5,0.0
76,0.626,0.8,0.0
77,0.711,0.5,0.0
78,0.626,0.5,0.0
79,0.563,0.5,0.0
80,0.622,0.9,0.0
81,0.711,0.8,1.0
82,0.887,0.7,0.0
83,1.014,0.7,1.0
84,0.638,0.7,0.0
85,0.549,0.6,0.0
86,0.597,0.8,0.0
87,0.541,0.6,0.0
88,0.617,0.8,0.0
89,0.731,0.5,0.0
90,0.648,0.5,0.0
91,0.696,0.6,0.0
92,0.652,0.7,0.0
93,0.597,0.8,0.0
94,0.538,0.4,0.0
95,0.55,0.6,0.0
96,0.837,0.9,0.0
97,0.76,0.5,0.0
98,0.612,0.5,0.0
99,0.586,0.8,0.0
