local_queryID,time(ms),recall,mrr
0,1.675,0.7,0.0
1,1.764,0.5,1.0
2,1.34,0.4,0.0
3,1.356,0.7,1.0
4,1.571,0.1,0.0
5,1.492,0.5,1.0
6,1.279,0.5,1.0
7,1.337,0.6,1.0
8,1.353,0.9,1.0
9,1.352,0.9,1.0
10,1.29,0.6,1.0
11,1.266,0.2,1.0
12,1.268,0.7,1.0
13,1.283,0.1,0.0
14,1.366,0.5,1.0
15,1.113,0.8,1.0
16,1.007,0.2,0.0
17,1.276,0.3,1.0
18,1.105,0.9,1.0
19,1.179,0.4,1.0
20,1.188,0.2,0.0
21,1.136,0.4,1.0
22,1.047,0.3,1.0
23,1.019,0.4,1.0
24,0.957,0.1,0.0
25,1.102,0.6,1.0
26,0.921,0.1,0.0
27,0.896,0.4,1.0
28,0.898,0.5,0.0
29,0.889,0.7,1.0
30,0.915,0.9,1.0
31,0.819,0.6,1.0
32,0.904,0.6,1.0
33,0.985,0.4,1.0
34,0.831,0.2,0.0
35,0.846,0.1,0.0
36,0.895,0.2,0.0
37,1.05,0.7,1.0
38,1.014,0.4,1.0
39,0.836,0.4,1.0
40,0.859,0.5,1.0
41,0.905,0.3,0.0
42,0.879,0.3,1.0
43,0.938,0.5,1.0
44,0.864,0.5,1.0
45,0.919,0.7,1.0
46,0.927,0.6,1.0
47,0.859,0.6,1.0
48,0.788,0.5,1.0
49,0.904,0.3,0.0
50,0.863,0.4,1.0
51,1.024,0.6,1.0
52,0.844,0.7,1.0
53,0.74,0.7,1.0
54,0.891,0.3,0.0
55,0.81,0.5,0.0
56,0.8,0.8,1.0
57,0.873,0.2,0.0
58,0.808,0.1,0.0
59,0.788,0.3,1.0
60,0.736,0.6,1.0
61,0.879,0.2,0.0
62,0.844,0.2,0.0
63,0.876,0.7,1.0
64,0.767,0.7,1.0
65,0.936,0.4,0.5
66,0.943,0.3,1.0
67,0.904,0.1,0.0
68,0.856,0.3,0.0
69,0.999,0.5,1.0
70,0.995,0.4,0.0
71,0.947,0.2,0.0
72,0.942,0.5,0.0
73,0.842,0.2,0.0
74,0.876,0.0,0.0
75,0.858,0.1,0.0
76,0.934,0.7,0.0
77,0.905,0.1,0.0
78,0.807,0.1,0.0
79,0.861,0.5,1.0
80,0.85,0.7,1.0
81,0.899,0.2,0.0
82,0.802,0.6,0.0
83,0.836,0.2,0.0
84,0.793,0.1,0.0
85,0.826,0.3,1.0
86,0.833,0.3,0.0
87,0.792,0.8,1.0
88,0.714,0.7,1.0
89,0.802,0.4,1.0
90,0.785,0.6,1.0
91,0.818,0.4,0.0
92,0.816,0.1,1.0
93,0.769,0.6,1.0
94,0.772,1.0,1.0
95,0.729,0.8,1.0
96,0.798,0.8,1.0
97,0.82,0.4,1.0
98,0.751,0.3,0.0
99,0.765,0.2,0.0
