local_queryID,time(ms),recall,mrr
0,2.327,0.4,0.0
1,2.357,0.2,0.0
2,2.15,0.5,0.0
3,1.474,0.4,0.0
4,1.08,0.5,0.0
5,1.079,0.5,0.0
6,1.419,0.4,0.0
7,1.271,0.5,0.0
8,1.011,0.3,0.0
9,0.977,0.7,0.0
10,0.973,0.4,0.0
11,0.978,0.5,0.0
12,0.995,0.5,0.0
13,0.929,0.7,0.0
14,1.043,0.4,0.0
15,0.936,0.4,0.0
16,0.944,0.5,0.0
17,0.935,0.6,1.0
18,0.939,0.9,1.0
19,1.049,0.7,1.0
20,0.882,0.4,0.0
21,1.15,0.8,1.0
22,1.093,0.5,1.0
23,0.95,0.7,1.0
24,0.745,0.7,1.0
25,0.884,1.0,1.0
26,0.837,0.3,1.0
27,0.816,0.7,1.0
28,0.779,0.8,1.0
29,0.745,1.0,1.0
30,0.793,1.0,1.0
31,0.781,1.0,1.0
32,0.804,0.7,1.0
33,0.718,0.5,1.0
34,0.68,0.6,1.0
35,0.772,0.5,1.0
36,0.813,0.4,0.0
37,0.785,0.4,1.0
38,0.832,0.6,0.0
39,0.816,0.2,1.0
40,0.749,0.5,1.0
41,0.829,0.8,1.0
42,0.75,0.4,1.0
43,0.696,0.5,1.0
44,0.787,0.5,0.0
45,0.804,0.7,0.0
46,0.823,0.6,0.0
47,0.874,0.7,0.0
48,0.834,0.4,0.0
49,0.891,0.5,0.0
50,0.739,0.9,0.0
51,0.822,0.8,0.0
52,0.763,0.2,0.0
53,0.822,0.3,0.0
54,0.812,0.4,0.0
55,0.791,0.2,0.0
56,0.803,0.6,0.0
57,0.833,0.6,0.0
58,0.794,0.4,0.0
59,0.717,0.1,0.0
60,0.787,0.4,0.0
61,0.807,0.5,0.0
62,0.788,0.4,0.0
63,0.713,0.4,0.0
64,0.684,0.5,0.0
65,0.666,0.2,0.0
66,0.722,0.3,0.0
67,0.831,0.4,0.0
68,0.894,0.6,0.0
69,1.097,0.5,0.0
70,0.796,0.9,0.0
71,0.775,0.2,0.0
72,0.845,0.7,0.0
73,0.74,0.3,0.0
74,0.764,0.4,0.0
75,0.675,0.7,0.0
76,0.781,0.5,0.0
77,0.783,0.4,0.0
78,0.662,0.4,0.0
79,0.721,0.6,0.0
80,0.716,0.5,0.0
81,0.779,0.5,0.0
82,0.703,0.1,0.0
83,0.665,0.3,0.0
84,0.721,0.5,0.0
85,0.691,0.4,0.0
86,0.757,0.7,0.0
87,0.685,0.2,0.0
88,0.711,0.4,0.0
89,0.726,0.6,0.0
90,0.805,0.6,0.0
91,0.682,0.2,0.0
92,0.696,0.4,0.0
93,0.732,0.5,0.0
94,0.648,0.9,0.0
95,0.725,0.5,0.0
96,0.659,0.5,0.0
97,0.669,0.3,0.0
98,0.663,0.6,0.0
99,0.728,0.1,0.0
