local_queryID,time(ms),recall,mrr
0,1.259,0.0,0.0
1,0.875,1.0,1.0
2,0.882,1.0,1.0
3,0.884,1.0,1.0
4,0.928,1.0,1.0
5,0.797,1.0,1.0
6,1.022,1.0,1.0
7,0.843,1.0,1.0
8,0.867,1.0,1.0
9,0.788,1.0,1.0
10,1.016,1.0,1.0
11,0.906,1.0,0.0
12,0.909,1.0,1.0
13,0.844,1.0,1.0
14,0.835,1.0,1.0
15,0.875,1.0,1.0
16,0.897,1.0,1.0
17,1.038,1.0,1.0
18,0.786,1.0,1.0
19,0.897,1.0,1.0
20,0.823,1.0,1.0
21,0.855,1.0,1.0
22,0.867,0.0,0.0
23,0.828,1.0,1.0
24,0.803,1.0,1.0
25,0.936,1.0,1.0
26,0.754,1.0,1.0
27,0.78,0.0,0.0
28,0.836,0.0,0.0
29,0.774,1.0,1.0
30,0.741,1.0,1.0
31,0.813,1.0,1.0
32,0.902,1.0,1.0
33,0.825,1.0,1.0
34,0.792,0.0,0.0
35,0.795,0.0,0.0
36,0.8,1.0,1.0
37,0.746,1.0,1.0
38,0.761,0.0,0.0
39,0.755,1.0,1.0
40,0.776,1.0,1.0
41,0.851,1.0,1.0
42,0.775,0.0,0.0
43,0.734,1.0,1.0
44,0.758,1.0,1.0
45,0.874,1.0,1.0
46,0.798,1.0,1.0
47,0.772,1.0,1.0
48,0.812,1.0,1.0
49,0.767,1.0,1.0
50,0.69,1.0,1.0
51,0.77,1.0,1.0
52,0.755,1.0,1.0
53,0.755,1.0,1.0
54,0.809,0.0,0.0
55,0.707,1.0,1.0
56,0.748,1.0,1.0
57,0.747,0.0,0.0
58,0.696,0.0,0.0
59,0.674,1.0,1.0
60,0.938,1.0,1.0
61,0.729,1.0,1.0
62,0.734,1.0,1.0
63,0.764,1.0,1.0
64,0.817,1.0,1.0
65,0.747,1.0,1.0
66,0.687,1.0,1.0
67,0.687,1.0,1.0
68,0.875,1.0,1.0
69,1.067,0.0,1.0
70,0.685,1.0,1.0
71,0.694,1.0,1.0
72,0.95,1.0,1.0
73,0.718,1.0,1.0
74,0.953,0.0,0.0
75,0.723,0.0,0.0
76,0.738,1.0,1.0
77,0.748,1.0,1.0
78,0.708,1.0,1.0
79,0.91,1.0,1.0
80,1.045,1.0,1.0
81,0.766,1.0,1.0
82,0.632,1.0,1.0
83,0.629,1.0,1.0
84,0.699,1.0,1.0
85,0.68,1.0,1.0
86,0.717,0.0,0.0
87,0.605,1.0,1.0
88,0.691,1.0,1.0
89,0.675,1.0,1.0
90,0.768,1.0,1.0
91,0.633,1.0,1.0
92,0.792,1.0,0.0
93,0.783,1.0,1.0
94,0.72,1.0,1.0
95,1.078,1.0,1.0
96,0.783,1.0,1.0
97,0.716,1.0,1.0
98,0.701,0.0,0.0
99,0.8,1.0,1.0
