local_queryID,time(ms),recall,mrr
0,1.263,0.5,0.0
1,1.093,0.6,0.0
2,1.023,0.4,0.0
3,1.215,0.6,0.0
4,1.69,0.8,0.0
5,0.846,0.4,0.0
6,0.783,0.2,0.0
7,0.808,0.7,0.0
8,0.846,0.4,0.0
9,0.84,0.5,0.0
10,0.918,0.3,0.0
11,0.795,0.5,0.0
12,0.716,0.3,0.0
13,0.818,0.4,0.0
14,0.736,0.5,0.0
15,0.725,0.5,0.0
16,0.757,0.6,0.0
17,0.67,0.8,0.0
18,0.729,0.6,0.0
19,0.866,0.8,0.0
20,0.702,0.4,0.0
21,0.763,0.4,0.0
22,0.715,0.4,0.0
23,0.708,0.6,0.0
24,0.79,0.3,0.0
25,0.778,0.7,0.0
26,0.749,0.2,0.0
27,0.752,0.1,0.0
28,0.723,0.1,0.0
29,0.651,0.3,0.0
30,0.707,0.3,0.0
31,0.724,0.4,0.0
32,0.743,0.4,0.0
33,0.726,0.3,0.0
34,0.686,0.4,0.0
35,0.744,0.4,0.0
36,0.679,0.6,0.0
37,0.776,0.5,0.0
38,0.802,0.4,0.0
39,0.751,0.3,0.0
40,0.74,0.6,0.0
41,0.7,0.5,0.0
42,0.742,0.5,0.0
43,0.735,0.8,0.0
44,0.743,0.6,1.0
45,0.787,0.4,1.0
46,0.793,0.8,1.0
47,0.726,0.7,1.0
48,0.714,0.5,1.0
49,0.633,0.8,1.0
50,0.7,0.7,1.0
51,0.756,0.6,1.0
52,0.735,0.3,0.0
53,0.743,0.6,1.0
54,0.724,0.5,1.0
55,0.707,0.5,0.0
56,0.739,0.7,1.0
57,0.797,0.5,1.0
58,0.681,0.7,1.0
59,0.741,0.7,1.0
60,0.651,0.7,1.0
61,0.702,0.5,1.0
62,0.631,0.4,0.0
63,0.732,0.3,0.0
64,0.721,0.6,1.0
65,0.801,0.6,1.0
66,0.95,0.7,1.0
67,0.685,0.2,0.0
68,0.65,0.4,0.0
69,0.682,0.7,0.0
70,0.717,0.4,0.0
71,0.682,0.4,0.0
72,0.708,0.8,0.0
73,0.667,0.2,0.0
74,0.693,0.2,0.0
75,0.699,0.6,0.0
76,0.723,0.6,0.0
77,0.692,0.8,0.0
78,0.697,0.6,0.0
79,0.71,0.4,0.0
80,0.676,0.6,0.0
81,0.738,0.8,0.0
82,0.672,0.8,0.0
83,0.682,0.6,0.0
84,0.588,0.5,0.0
85,0.685,0.4,0.0
86,0.789,0.6,0.0
87,0.88,0.5,0.0
88,1.054,0.4,0.0
89,0.797,0.4,0.0
90,0.681,0.7,0.0
91,0.614,0.4,0.0
92,0.75,0.2,0.0
93,0.763,0.5,0.0
94,0.649,0.5,0.0
95,0.876,0.2,0.0
96,0.729,0.5,0.0
97,0.702,0.6,0.0
98,0.59,0.5,0.0
99,0.876,0.3,0.0
