local_queryID,time(ms),recall,mrr
0,1.198,0.6,0.0
1,0.939,0.4,0.0
2,1.052,0.4,0.0
3,0.858,0.6,0.0
4,0.906,0.4,0.0
5,0.957,0.8,0.0
6,1.359,0.2,0.0
7,2.173,0.4,0.0
8,2.166,0.6,0.0
9,1.978,0.2,0.0
10,1.878,0.4,0.0
11,1.828,0.4,0.0
12,1.586,0.6,0.0
13,0.83,0.2,0.0
14,0.754,0.6,0.0
15,0.777,1.0,0.0
16,0.791,0.4,0.0
17,0.834,0.8,1.0
18,0.721,1.0,1.0
19,0.956,1.0,1.0
20,0.701,0.6,1.0
21,0.82,0.8,1.0
22,0.738,0.8,1.0
23,0.764,0.4,1.0
24,0.832,1.0,1.0
25,0.874,1.0,1.0
26,0.761,0.8,1.0
27,0.852,1.0,1.0
28,0.817,0.8,1.0
29,0.858,1.0,1.0
30,0.722,1.0,1.0
31,0.692,1.0,1.0
32,0.937,1.0,1.0
33,0.735,0.6,1.0
34,0.663,0.6,1.0
35,0.785,0.8,1.0
36,0.764,0.0,0.0
37,0.883,0.6,1.0
38,0.886,0.8,1.0
39,0.743,0.4,1.0
40,0.981,0.8,1.0
41,0.815,0.8,1.0
42,0.771,0.2,1.0
43,0.794,0.4,0.0
44,0.856,0.4,0.0
45,0.785,0.8,0.0
46,0.804,0.2,0.0
47,0.741,1.0,0.0
48,0.829,0.6,0.0
49,0.846,0.4,0.0
50,0.816,0.4,0.0
51,0.775,0.4,0.0
52,1.011,0.4,0.0
53,0.811,0.8,0.0
54,0.796,0.4,0.0
55,0.77,0.4,0.0
56,0.801,0.2,0.0
57,0.774,0.6,0.0
58,0.698,0.6,0.0
59,0.765,0.2,0.0
60,0.733,0.4,0.0
61,0.883,0.8,0.0
62,0.773,0.6,0.0
63,0.799,0.0,0.0
64,0.714,0.2,0.0
65,0.747,0.6,0.0
66,0.786,0.8,0.0
67,0.821,0.2,0.0
68,0.721,0.0,0.0
69,1.036,0.8,0.0
70,0.767,0.2,0.0
71,0.758,0.8,0.0
72,0.737,0.8,0.0
73,0.693,0.6,0.0
74,0.887,0.8,0.0
75,0.752,0.6,0.0
76,1.153,0.6,0.0
77,0.798,0.2,0.0
78,0.742,0.4,0.0
79,0.74,0.2,0.0
80,0.975,0.4,0.0
81,0.76,0.8,0.0
82,0.846,0.4,0.0
83,0.81,0.8,0.0
84,0.647,0.4,0.0
85,0.7,0.6,0.0
86,0.729,0.6,0.0
87,0.74,0.4,0.0
88,0.751,0.2,0.0
89,0.705,0.6,0.0
90,0.732,0.4,0.0
91,0.576,0.2,0.0
92,0.594,0.4,0.0
93,0.694,1.0,0.0
94,0.683,0.8,0.0
95,0.671,0.8,0.0
96,0.696,0.8,0.0
97,0.754,0.2,0.0
98,0.705,0.0,0.0
99,0.831,0.2,0.0
